scene_id,cloudy,clear,split
R035_T35LQJ_739,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R035_T35LQJ\739.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R035_T35LQJ\739.tif,train
R114_T09WWQ_217,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R114_T09WWQ\217.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R114_T09WWQ\217.tif,train
R018_T48RXT_243,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R018_T48RXT\243.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R018_T48RXT\243.tif,train
R117_T51KVR_643,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R117_T51KVR\643.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R117_T51KVR\643.tif,train
R058_T03WXS_234,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R058_T03WXS\234.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R058_T03WXS\234.tif,train
R005_T48XWK_726,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R005_T48XWK\726.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R005_T48XWK\726.tif,train
R135_T36MWA_281,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R135_T36MWA\281.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R135_T36MWA\281.tif,train
R075_T50TMK_461,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R075_T50TMK\461.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R075_T50TMK\461.tif,train
R049_T38QNL_355,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R049_T38QNL\355.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R049_T38QNL\355.tif,train
R107_T37VCC_290,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R107_T37VCC\290.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R107_T37VCC\290.tif,train
R031_T56VLM_541,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R031_T56VLM\541.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R031_T56VLM\541.tif,train
R065_T33VWC_130,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R065_T33VWC\130.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R065_T33VWC\130.tif,train
R120_T40RFQ_546,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R120_T40RFQ\546.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R120_T40RFQ\546.tif,train
R022_T32RLR_337,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R022_T32RLR\337.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R022_T32RLR\337.tif,train
R107_T37VCC_769,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R107_T37VCC\769.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R107_T37VCC\769.tif,train
R051_T29PPP_423,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R051_T29PPP\423.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R051_T29PPP\423.tif,train
R105_T44SMG_341,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R105_T44SMG\341.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R105_T44SMG\341.tif,train
R055_T13SGT_419,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R055_T13SGT\419.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R055_T13SGT\419.tif,train
R003_T52SCF_29,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R003_T52SCF\29.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R003_T52SCF\29.tif,train
R136_T33QVC_551,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R136_T33QVC\551.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R136_T33QVC\551.tif,train
R097_T17SPU_297,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R097_T17SPU\297.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R097_T17SPU\297.tif,train
R107_T37VCC_181,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R107_T37VCC\181.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R107_T37VCC\181.tif,train
R107_T37VCC_352,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R107_T37VCC\352.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R107_T37VCC\352.tif,train
R108_T31SEA_365,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R108_T31SEA\365.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R108_T31SEA\365.tif,train
R053_T20LMR_120,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R053_T20LMR\120.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R053_T20LMR\120.tif,train
R034_T42TWL_59,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R034_T42TWL\59.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R034_T42TWL\59.tif,train
R078_T37TDE_333,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R078_T37TDE\333.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R078_T37TDE\333.tif,train
R135_T36MWA_267,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R135_T36MWA\267.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R135_T36MWA\267.tif,train
R107_T37VCC_250,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R107_T37VCC\250.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R107_T37VCC\250.tif,train
R003_T52SCF_283,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R003_T52SCF\283.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R003_T52SCF\283.tif,train
R010_T18FYK_672,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R010_T18FYK\672.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R010_T18FYK\672.tif,train
R026_T15SYC_400,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R026_T15SYC\400.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R026_T15SYC\400.tif,train
R078_T37TDE_551,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R078_T37TDE\551.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R078_T37TDE\551.tif,train
R107_T37VCC_567,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R107_T37VCC\567.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R107_T37VCC\567.tif,train
R124_T22LDP_461,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R124_T22LDP\461.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R124_T22LDP\461.tif,train
R069_T14QMG_401,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R069_T14QMG\401.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R069_T14QMG\401.tif,train
R108_T30QXD_564,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R108_T30QXD\564.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R108_T30QXD\564.tif,train
R051_T29PPP_614,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R051_T29PPP\614.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R051_T29PPP\614.tif,train
R021_T36RUU_780,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R021_T36RUU\780.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R021_T36RUU\780.tif,train
R065_T32TNT_759,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R065_T32TNT\759.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R065_T32TNT\759.tif,train
R118_T48PXU_228,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R118_T48PXU\228.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R118_T48PXU\228.tif,train
R018_T49UFT_558,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R018_T49UFT\558.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R018_T49UFT\558.tif,train
R018_T49UFT_514,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R018_T49UFT\514.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R018_T49UFT\514.tif,train
R120_T41RKQ_212,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R120_T41RKQ\212.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R120_T41RKQ\212.tif,train
R113_T10SFJ_711,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R113_T10SFJ\711.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R113_T10SFJ\711.tif,train
R119_T46VDH_668,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R119_T46VDH\668.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R119_T46VDH\668.tif,train
R032_T49QGF_97,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R032_T49QGF\97.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R032_T49QGF\97.tif,train
R060_T53UMP_328,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R060_T53UMP\328.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R060_T53UMP\328.tif,train
R122_T33UWQ_126,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R122_T33UWQ\126.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R122_T33UWQ\126.tif,train
R110_T20KQB_697,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R110_T20KQB\697.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R110_T20KQB\697.tif,train
R069_T14QMG_469,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R069_T14QMG\469.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R069_T14QMG\469.tif,train
R031_T56VLM_410,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R031_T56VLM\410.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R031_T56VLM\410.tif,train
R096_T19KES_589,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R096_T19KES\589.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R096_T19KES\589.tif,train
R075_T50TMK_488,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R075_T50TMK\488.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R075_T50TMK\488.tif,train
R003_T52SCF_35,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R003_T52SCF\35.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R003_T52SCF\35.tif,train
R133_T45RZJ_679,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R133_T45RZJ\679.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R133_T45RZJ\679.tif,train
R110_T20KQB_598,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R110_T20KQB\598.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R110_T20KQB\598.tif,train
R026_T15SYC_684,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R026_T15SYC\684.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R026_T15SYC\684.tif,train
R065_T32TNT_766,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R065_T32TNT\766.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R065_T32TNT\766.tif,train
R008_T30RYV_301,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R008_T30RYV\301.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R008_T30RYV\301.tif,train
R003_T52SCF_509,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R003_T52SCF\509.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R003_T52SCF\509.tif,train
R116_T55HCC_405,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HCC\405.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HCC\405.tif,train
R108_T31SEA_43,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R108_T31SEA\43.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R108_T31SEA\43.tif,train
R107_T37VCC_477,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R107_T37VCC\477.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R107_T37VCC\477.tif,train
R121_T34JCM_742,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R121_T34JCM\742.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R121_T34JCM\742.tif,train
R137_T30STJ_96,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R137_T30STJ\96.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R137_T30STJ\96.tif,train
R105_T44SMG_456,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R105_T44SMG\456.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R105_T44SMG\456.tif,train
R053_T20LMR_393,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R053_T20LMR\393.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R053_T20LMR\393.tif,train
R075_T50TMK_689,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R075_T50TMK\689.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R075_T50TMK\689.tif,train
R031_T56VLM_381,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R031_T56VLM\381.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R031_T56VLM\381.tif,train
R133_T45RZJ_205,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R133_T45RZJ\205.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R133_T45RZJ\205.tif,train
R035_T35LQJ_69,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R035_T35LQJ\69.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R035_T35LQJ\69.tif,train
R019_T43PGQ_463,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R019_T43PGQ\463.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R019_T43PGQ\463.tif,train
R031_T56VLM_55,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R031_T56VLM\55.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R031_T56VLM\55.tif,train
R003_T52SCF_63,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R003_T52SCF\63.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R003_T52SCF\63.tif,train
R096_T19KES_138,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R096_T19KES\138.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R096_T19KES\138.tif,train
R010_T18FYK_427,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R010_T18FYK\427.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R010_T18FYK\427.tif,train
R116_T55HBC_523,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HBC\523.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HBC\523.tif,train
R124_T22LDP_273,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R124_T22LDP\273.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R124_T22LDP\273.tif,train
R135_T36MWA_80,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R135_T36MWA\80.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R135_T36MWA\80.tif,train
R110_T20KQB_410,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R110_T20KQB\410.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R110_T20KQB\410.tif,train
R046_T54WWC_580,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R046_T54WWC\580.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R046_T54WWC\580.tif,train
R107_T37VCC_237,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R107_T37VCC\237.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R107_T37VCC\237.tif,train
R108_T34WFV_341,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R108_T34WFV\341.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R108_T34WFV\341.tif,train
R053_T20LMR_149,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R053_T20LMR\149.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R053_T20LMR\149.tif,train
R120_T41RKQ_495,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R120_T41RKQ\495.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R120_T41RKQ\495.tif,train
R120_T41RKQ_193,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R120_T41RKQ\193.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R120_T41RKQ\193.tif,train
R136_T33QVC_710,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R136_T33QVC\710.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R136_T33QVC\710.tif,train
R007_T33LUC_542,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R007_T33LUC\542.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R007_T33LUC\542.tif,train
R135_T36MWA_309,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R135_T36MWA\309.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R135_T36MWA\309.tif,train
R135_T36MWA_119,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R135_T36MWA\119.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R135_T36MWA\119.tif,train
R096_T19KES_220,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R096_T19KES\220.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R096_T19KES\220.tif,train
R075_T50TMK_182,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R075_T50TMK\182.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R075_T50TMK\182.tif,train
R121_T34JCM_426,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R121_T34JCM\426.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R121_T34JCM\426.tif,train
R033_T46TDK_479,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R033_T46TDK\479.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R033_T46TDK\479.tif,train
R116_T55HBC_397,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HBC\397.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HBC\397.tif,train
R136_T33QVC_309,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R136_T33QVC\309.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R136_T33QVC\309.tif,train
R055_T13SGT_613,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R055_T13SGT\613.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R055_T13SGT\613.tif,train
R021_T36RUU_652,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R021_T36RUU\652.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R021_T36RUU\652.tif,train
R133_T45RZJ_706,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R133_T45RZJ\706.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R133_T45RZJ\706.tif,train
R116_T55HCC_177,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HCC\177.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HCC\177.tif,train
R011_T18TWL_474,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R011_T18TWL\474.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R011_T18TWL\474.tif,train
R121_T34JCM_720,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R121_T34JCM\720.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R121_T34JCM\720.tif,train
R003_T52SCF_431,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R003_T52SCF\431.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R003_T52SCF\431.tif,train
R107_T37VCC_211,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R107_T37VCC\211.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R107_T37VCC\211.tif,train
R120_T41RKQ_634,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R120_T41RKQ\634.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R120_T41RKQ\634.tif,train
R119_T46VDH_223,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R119_T46VDH\223.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R119_T46VDH\223.tif,train
R022_T32RLR_253,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R022_T32RLR\253.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R022_T32RLR\253.tif,train
R034_T42TWL_347,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R034_T42TWL\347.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R034_T42TWL\347.tif,train
R133_T45RZJ_562,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R133_T45RZJ\562.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R133_T45RZJ\562.tif,train
R113_T10SFJ_459,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R113_T10SFJ\459.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R113_T10SFJ\459.tif,train
R033_T46TDK_473,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R033_T46TDK\473.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R033_T46TDK\473.tif,train
R124_T22LDP_268,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R124_T22LDP\268.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R124_T22LDP\268.tif,train
R056_T10UFB_532,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R056_T10UFB\532.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R056_T10UFB\532.tif,train
R108_T30QXD_219,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R108_T30QXD\219.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R108_T30QXD\219.tif,train
R122_T33UWQ_484,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R122_T33UWQ\484.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R122_T33UWQ\484.tif,train
R069_T14QMG_736,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R069_T14QMG\736.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R069_T14QMG\736.tif,train
R108_T30QXD_129,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R108_T30QXD\129.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R108_T30QXD\129.tif,train
R065_T32TNT_90,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R065_T32TNT\90.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R065_T32TNT\90.tif,train
R136_T33QVC_479,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R136_T33QVC\479.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R136_T33QVC\479.tif,train
R110_T20KQB_147,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R110_T20KQB\147.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R110_T20KQB\147.tif,train
R133_T45RZJ_144,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R133_T45RZJ\144.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R133_T45RZJ\144.tif,train
R136_T33QVC_746,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R136_T33QVC\746.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R136_T33QVC\746.tif,train
R053_T20LMR_176,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R053_T20LMR\176.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R053_T20LMR\176.tif,train
R021_T36RUU_51,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R021_T36RUU\51.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R021_T36RUU\51.tif,train
R108_T31SEA_307,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R108_T31SEA\307.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R108_T31SEA\307.tif,train
R092_T37PFR_193,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R092_T37PFR\193.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R092_T37PFR\193.tif,train
R035_T35LQJ_620,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R035_T35LQJ\620.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R035_T35LQJ\620.tif,train
R073_T55KGP_296,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R073_T55KGP\296.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R073_T55KGP\296.tif,train
R056_T10UFB_419,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R056_T10UFB\419.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R056_T10UFB\419.tif,train
R108_T30QXD_493,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R108_T30QXD\493.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R108_T30QXD\493.tif,train
R136_T33QVC_330,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R136_T33QVC\330.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R136_T33QVC\330.tif,train
R116_T55HCC_521,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HCC\521.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HCC\521.tif,train
R005_T48XWK_667,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R005_T48XWK\667.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R005_T48XWK\667.tif,train
R075_T50TMK_380,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R075_T50TMK\380.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R075_T50TMK\380.tif,train
R078_T37TDE_267,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R078_T37TDE\267.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R078_T37TDE\267.tif,train
